0,1.1939e-12,0.0078559,-0.0083508,-0.035389,-1.1939e-12,0,-1.1939e-12,0.0078559,-0.0083508,-0.035389,1.1939e-12,-1.34,1.4335,-1.34,1.4335,0,0,0,0
0,1.1806e-12,0.0077679,-0.0082574,-0.034993,-1.1806e-12,0,-1.1806e-12,0.0077679,-0.0082574,-0.034993,1.1806e-12,-1.3573,1.4678,-1.3573,1.4678,0,0,0,0
0,1.1655e-12,0.0076691,-0.0081522,-0.034547,-1.1655e-12,0,-1.1655e-12,0.0076691,-0.0081522,-0.034547,1.1655e-12,-1.3737,1.5019,-1.3737,1.5019,0,0,0,0
0,1.1489e-12,0.0075595,-0.0080358,-0.034054,-1.1489e-12,0,-1.1489e-12,0.0075595,-0.0080358,-0.034054,1.1489e-12,-1.3893,1.5358,-1.3893,1.5358,0,0,0,0
0,1.1307e-12,0.0074397,-0.0079084,-0.033514,-1.1307e-12,0,-1.1307e-12,0.0074397,-0.0079084,-0.033514,1.1307e-12,-1.4042,1.5694,-1.4042,1.5694,0,0,0,0
0,1.1109e-12,0.0073098,-0.0077704,-0.032929,-1.1109e-12,0,-1.1109e-12,0.0073098,-0.0077704,-0.032929,1.1109e-12,-1.4182,1.6028,-1.4182,1.6028,0,0,0,0
0,1.0897e-12,0.0071703,-0.007622,-0.0323,-1.0897e-12,0,-1.0897e-12,0.0071703,-0.007622,-0.0323,1.0897e-12,-1.4314,1.6359,-1.4314,1.6359,0,0,0,0
0,1.0671e-12,0.0070213,-0.0074637,-0.031629,-1.0671e-12,0,-1.0671e-12,0.0070213,-0.0074637,-0.031629,1.0671e-12,-1.4439,1.6689,-1.4439,1.6689,0,0,0,0
0,1.0431e-12,0.0068633,-0.0072957,-0.030917,-1.0431e-12,0,-1.0431e-12,0.0068633,-0.0072957,-0.030917,1.0431e-12,-1.4556,1.7015,-1.4556,1.7015,0,0,0,0
0,1.0177e-12,0.0066965,-0.0071184,-0.030166,-1.0177e-12,0,-1.0177e-12,0.0066965,-0.0071184,-0.030166,1.0177e-12,-1.4665,1.7339,-1.4665,1.7339,0,0,0,0
